tweet_id,source,text,rating_numerator,rating_denominator,name,favorites,retweets,user_followers,user_favourites,jpg_url,dog_stage,year,month,day,rating,dog_type,confidence_list
669683899023405056,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Kloey. Her mother was a unicorn. 10/10 https://t.co/NvKJRYDosA,10.0,10.0,Kloey,392,112,7769843,141082,https://pbs.twimg.com/media/CUsx8q_WUAA-m4k.jpg,None,2015,11,26,10.0,Pomeranian,0.998275
669680153564442624,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Shawwn. He's a Turkish Gangrene Robitussin. Spectacular tongue. Cranks out push-ups. 8/10 #NoDaysOff #swole https://t.co/IQFZKNUlXx,8.0,10.0,Shawwn,677,295,7769843,141082,https://pbs.twimg.com/media/CUsuijgXAAE4pdi.jpg,None,2015,11,26,8.0,dalmatian,0.141257
669625907762618368,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Penny. She's having fun AND being safe. 12/10 very responsible pup https://t.co/eqeWw67oU7,12.0,10.0,Penny,3562,1850,7769843,141082,https://pbs.twimg.com/media/CUr9NjgU8AEpf5w.jpg,None,2015,11,25,12.0,golden_retriever,0.0554081
669603084620980224,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Very human-like. Cute overbite smile *finger to earpiece* I'm being told that the dog is actually on the right
10/10 https://t.co/MSIbWu4YYs",10.0,10.0,None,957,368,7769843,141082,https://pbs.twimg.com/media/CUroc7QW4AATIff.jpg,None,2015,11,25,10.0,Maltese_dog,0.659619
669597912108789760,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Skye. He is a Bretwaldian Altostratus. Not amused at all. Just saved small dog from avalanche. 10/10 hero af https://t.co/XmCvma01fF,10.0,10.0,Skye,519,152,7769843,141082,https://pbs.twimg.com/media/CUrjvxiVEAA94dH.jpg,None,2015,11,25,10.0,Eskimo_dog,0.595665
669573570759163904,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Linda. She just looked up and saw you glancing at your neighboring classmate's test. 10/10 https://t.co/UpFFYhA1Id,10.0,10.0,Linda,441,143,7769843,141082,https://pbs.twimg.com/media/CUrNmtFWoAAnWCD.jpg,None,2015,11,25,10.0,West_Highland_white_terrier,0.946828
669567591774625800,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Kollin. He's a Parakeetian Badminton from Denmark. Great artist. Taking break from research. Loves wicker 9/10 https://t.co/XPLB3eoXiX,9.0,10.0,Kollin,240,56,7769843,141082,https://pbs.twimg.com/media/CUrIK1DWoAAhECq.jpg,None,2015,11,25,9.0,Chihuahua,0.980511
669564461267722241,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is a Coriander Baton Rouge named Alfredo. Loves to cuddle with smaller well-dressed dog. 10/10 would hug lots https://t.co/eCRdwouKCl,10.0,10.0,a,391,127,7769843,141082,https://pbs.twimg.com/media/CUrFUvDVAAA9H-F.jpg,None,2015,11,25,10.0,toy_poodle,0.623685
669393256313184256,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Ronduh. She's a Finnish Checkered Blitzkrieg. Ears look fake. Shoes on point. 10/10 would pet extra well https://t.co/juktj5qiaD,10.0,10.0,Ronduh,371,78,7769843,141082,https://pbs.twimg.com/media/CUopnHPVEAAcL2o.jpg,None,2015,11,25,10.0,cocker_spaniel,0.359843
669375718304980992,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Billl. He's trying to be a ghost but he's not very good at it. 6/10 c'mon Billl https://t.co/ero0XfdGtY,6.0,10.0,Billl,1348,748,7769843,141082,https://pbs.twimg.com/media/CUoZqaqWcAAA2MQ.jpg,None,2015,11,25,6.0,Airedale,0.168762
669371483794317312,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Oliviér. He's a Baptist Hindquarter. Also smooth af with the babes. 10/10 I'd totally get in a car with him https://t.co/fj4c170cxk,10.0,10.0,Oliviér,504,184,7769844,141082,https://pbs.twimg.com/media/CUoVz8rU8AAfW-c.jpg,None,2015,11,25,10.0,Brabancon_griffon,0.483268
669367896104181761,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Chip. Chip's pretending to be choked. 10/10 lol classic Chip https://t.co/yoB0SM1AAP,10.0,10.0,Chip,471,161,7769844,141082,https://pbs.twimg.com/media/CUoSjTnWwAANNak.jpg,None,2015,11,25,10.0,basset,0.749394
669363888236994561,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here we have a Gingivitis Pumpernickel named Zeus. Unmatched tennis ball capacity. 10/10 would highly recommend https://t.co/jPkd7hhX7m,10.0,10.0,None,631,233,7769844,141082,https://pbs.twimg.com/media/CUoO1TLWsAA0Z3w.jpg,None,2015,11,25,10.0,golden_retriever,0.539004
669359674819481600,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Saydee. She's a Rochester  Ecclesiastical. Jumped off cliff and caught stick on way down. 11/10 1st round pick https://t.co/Eh2v0AyJbi,11.0,10.0,Saydee,373,127,7769844,141082,https://pbs.twimg.com/media/CUoLEG3XAAE65I0.jpg,None,2015,11,25,11.0,Labrador_retriever,0.367818
669354382627049472,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Dug. Dug fucken loves peaches. 8/10 https://t.co/JtA1TG21Xx,8.0,10.0,Dug,2737,1296,7769844,141082,https://pbs.twimg.com/media/CUoGQjdXAAAkaz2.jpg,None,2015,11,25,8.0,Chihuahua,0.97399
669353438988365824,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Tessa. She is also very pleased after finally meeting her biological father. 10/10 https://t.co/qDS1aCqppv,10.0,10.0,Tessa,652,266,7769844,141082,https://pbs.twimg.com/media/CUoFZTyW4AE70iD.jpg,None,2015,11,25,10.0,Pembroke,0.212343
669328503091937280,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Kirk. He just saw a bacon wrapped tennis ball and literally died. So sad. 12/10 RIP Kirk https://t.co/0twoigv5jP,12.0,10.0,Kirk,1025,424,7769844,141082,https://pbs.twimg.com/media/CUnuuLEWEAAlKjN.jpg,None,2015,11,25,12.0,Siberian_husky,0.424202
669327207240699904,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Just got home from college. Dis my dog. She does all my homework. Big red turd in background. 13/10 no bias at all https://t.co/6WGFp9cuj6,13.0,10.0,None,583,119,7769844,141082,https://pbs.twimg.com/media/CUntin8WIAADmLk.jpg,None,2015,11,25,13.0,golden_retriever,0.919584
669324657376567296,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Ralf. He's a miniature Buick DiCaprio. Can float (whoa). Loves to beach. Snazzy green vest. 11/10 I'd hug Ralf https://t.co/R5Z6jBTdhc,11.0,10.0,Ralf,503,213,7769844,141082,https://pbs.twimg.com/media/CUnrN7vUcAAfGvN.jpg,None,2015,11,25,11.0,Cardigan,0.131544
669216679721873412,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Clarq. He's a golden Quetzalcoatl. Clarq enjoys eating his own foot. Damn it Clarq. 8/10 would pet firmly https://t.co/d8ybynaRwZ,8.0,10.0,Clarq,1203,412,7769844,141082,https://pbs.twimg.com/media/CUmJBS5WUAAKtrP.jpg,None,2015,11,24,8.0,golden_retriever,0.992758
669203728096960512,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Samsom. He is sexually confused. Really wants to be a triceratops. 9/10 just a great guy https://t.co/HPoce45SI3,9.0,10.0,Samsom,1015,489,7769844,141082,https://pbs.twimg.com/media/CUl9PGBVEAUV3Wz.jpg,None,2015,11,24,9.0,pug,0.910452
669037058363662336,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Here we have Pancho and Peaches. Pancho is a Condoleezza Gryffindor, and Peaches is just an asshole. 10/10 &amp; 7/10 https://t.co/Lh1BsJrWPp",10.0,10.0,None,663,320,7769844,141082,https://pbs.twimg.com/media/CUjlp51WcAA1vGA.jpg,None,2015,11,24,10.0,Chihuahua,0.803528
669006782128353280,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Tucker. He is 100% ready for the sports. 12/10 I would watch anything with him https://t.co/k0ddVUWTcu,12.0,10.0,Tucker,585,256,7769844,141082,https://pbs.twimg.com/media/CUjKHs0WIAECWP3.jpg,None,2015,11,24,12.0,Chihuahua,0.127178
669000397445533696,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Terrance. He's being yelled at because he stapled the wrong stuff together. 11/10 hang in there Terrance https://t.co/ixcuUYCbdD,11.0,10.0,Terrance,21095,6495,7769844,141082,https://pbs.twimg.com/media/CUjETvDVAAI8LIy.jpg,None,2015,11,24,11.0,Pembroke,0.82294
668994913074286592,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Two gorgeous pups here. Both have cute fake horns(adorable). Barn in the back looks on fire. 5/10 would pet rly well https://t.co/w5oYFXi0uh,5.0,10.0,None,446,236,7769844,141082,https://pbs.twimg.com/media/CUi_UtnWIAEtfqz.jpg,None,2015,11,24,5.0,English_springer,0.0897633
668989615043424256,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bernie. He's taking his Halloween costume very seriously. Wants to be baked. 3/10 not a good idea Bernie smh https://t.co/1zBp1moFlX,3.0,10.0,Bernie,687,335,7769844,141082,https://pbs.twimg.com/media/CUi6geuUYAIvE9n.jpg,None,2015,11,24,3.0,pug,0.917326
668986018524233728,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ruby. She's a Bimmington Fettuccini. One ear works a lil better than other. Looks startled. Cool carpet 9/10 https://t.co/j0Wpa42KCH,9.0,10.0,Ruby,561,172,7769844,141082,https://pbs.twimg.com/media/CUi3PIrWoAAPvPT.jpg,None,2015,11,24,9.0,Chihuahua,0.00563972
668979806671884288,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Chaz. He's an X Games half pipe superstar. 6 gold medals. Lost back legs saving a baby from a tornado 12/10 https://t.co/uxdOfblUB0,12.0,10.0,Chaz,802,355,7769844,141082,https://pbs.twimg.com/media/CUixld6WoAArDrJ.jpg,None,2015,11,24,12.0,golden_retriever,0.608537
668975677807423489,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Jeremy. He hasn't grown into his skin yet. Ears hit the floor. Probably trips on them sometimes. 11/10 https://t.co/LqAMlFVBoY,11.0,10.0,Jeremy,1315,593,7769844,141082,https://pbs.twimg.com/media/CUit1O1WoAEBHjj.jpg,None,2015,11,24,11.0,basset,0.605437
668960084974809088,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Jaycob. He got scared of the vacuum. Hide &amp; seek champ. Almost better than Kony. Solid shampoo selection. 10/10 https://t.co/952hUV6RiK,10.0,10.0,Jaycob,710,244,7769844,141082,https://pbs.twimg.com/media/CUifpn4WUAAS5X3.jpg,None,2015,11,24,10.0,Chesapeake_Bay_retriever,0.165878
668955713004314625,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is a Slovakian Helter Skelter Feta named Leroi. Likes to skip on roofs. Good traction. Much balance. 10/10 wow! https://t.co/Dmy2mY2Qj5,10.0,10.0,a,283,73,7769844,141082,https://pbs.twimg.com/media/CUibq3uVAAAup_O.jpg,None,2015,11,24,10.0,cocker_spaniel,0.367492
668932921458302977,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Herald. He likes to swing. Subtle tongue slip. Owner good at b-ball. Creepy person on bench back there. 9/10 https://t.co/rcrKkL7eB6,9.0,10.0,Herald,269,59,7769844,141082,https://pbs.twimg.com/media/CUiG6_ZXAAAPaw_.jpg,None,2015,11,23,9.0,standard_poodle,0.237638
668902994700836864,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Lambeau. He's a Whistling Haiku from the plains of southern Guatemala. 11/10 so. damn. majestic. https://t.co/UqCvpSgMJe,11.0,10.0,Lambeau,320,103,7769844,141082,https://pbs.twimg.com/media/CUhruUgUAAAa8FQ.jpg,None,2015,11,23,11.0,Brittany_spaniel,0.828425
668892474547511297,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ruffles. He is an Albanian Shoop Da Whoop. He just noticed the camera. Patriotic af. Classy hardwood. 11/10 https://t.co/HyDpTU5Jhj,11.0,10.0,Ruffles,398,154,7769844,141082,https://pbs.twimg.com/media/CUhiJ63WEAAw2qm.jpg,None,2015,11,23,11.0,kelpie,0.421979
668872652652679168,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Amélie. She is a confident white college girl. Extremely intimidating. Literally can't rn omg. 11/10 fab https://t.co/up0MHRxelf,11.0,10.0,Amélie,533,307,7769844,141082,https://pbs.twimg.com/media/CUhQIAhXAAA2j7u.jpg,None,2015,11,23,11.0,miniature_schnauzer,0.0355366
668852170888998912,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Bobb. Bobb is a Golden High Fescue &amp; a proud father of 8. Bobb sleeps while the little pups play. 11/10 https://t.co/OmxouCZ8IY,11.0,10.0,Bobb,458,171,7769844,141082,https://pbs.twimg.com/media/CUg9gBvWoAAmx-2.jpg,None,2015,11,23,11.0,golden_retriever,0.903529
668826086256599040,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Banditt. He is a brown LaBeouf retriever. Loves cold weather. 4 smaller dogs are his sons (probably). 10/10 https://t.co/Ko7eCsFpnI,10.0,10.0,Banditt,439,141,7769844,141082,https://pbs.twimg.com/media/CUglxbFXAAA5O0d.jpg,None,2015,11,23,10.0,malinois,0.640185
668815180734689280,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is a wild Toblerone from Papua New Guinea. Mouth always open. Addicted to hay. Acts blind. 7/10 handsome dog https://t.co/IGmVbz07tZ,7.0,10.0,a,580,278,7770449,141083,https://pbs.twimg.com/media/CUgb21RXIAAlff7.jpg,None,2015,11,23,7.0,redbone,0.461172
668779399630725120,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Kevon. He is not physically or mentally prepared to start his Monday. 10/10 totes relatable https://t.co/YVAJgWHzPW,10.0,10.0,Kevon,711,379,7769844,141082,https://pbs.twimg.com/media/CUf7UIaWUAEuKFr.jpg,None,2015,11,23,10.0,Chesapeake_Bay_retriever,0.285508
668655139528511488,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Winifred. He is a Papyrus Hydrangea mix. Can tie shoes. 11/10 inspiring pup https://t.co/mwnBN6ZkPt,11.0,10.0,Winifred,541,222,7769844,141082,https://pbs.twimg.com/media/CUeKTeYW4AEr_lx.jpg,None,2015,11,23,11.0,beagle,0.31911
668641109086707712,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Hanz. He heard some thunder. 10/10 https://t.co/pKJK23j0QZ,10.0,10.0,Hanz,1087,549,7769844,141082,https://pbs.twimg.com/media/CUd9ivxWUAAuXSQ.jpg,None,2015,11,23,10.0,pug,0.146311
668636665813057536,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is an Irish Rigatoni terrier named Berta. Completely made of rope. No eyes. Quite large. Loves to dance. 10/10 https://t.co/EM5fDykrJg,10.0,10.0,an,1052,499,7769845,141082,https://pbs.twimg.com/media/CUd5gBGWwAA0IVA.jpg,None,2015,11,23,10.0,komondor,0.999956
668633411083464705,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Churlie. He likes bagels. 10/10 https://t.co/k8P6FZlzAG,10.0,10.0,Churlie,2841,1682,7769845,141082,https://pbs.twimg.com/media/CUd2ieCUcAAexyT.jpg,None,2015,11,23,10.0,Pekinese,0.589011
668631377374486528,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Zeek. He is a grey Cumulonimbus. Zeek is hungry. Someone should feed Zeek asap. 5/10 absolutely terrifying https://t.co/fvVNScw8VH,5.0,10.0,Zeek,726,325,7769845,141082,https://pbs.twimg.com/media/CUd0sSvWsAA85wO.jpg,None,2015,11,23,5.0,miniature_schnauzer,0.904549
668627278264475648,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Timofy. He's a pilot for Southwest. It's Christmas morning &amp; everyone has gotten kickass gifts but him. 9/10 https://t.co/3FuNbzyPwo,9.0,10.0,Timofy,322,118,7769845,141082,https://pbs.twimg.com/media/CUdw9thWsAA4mB9.jpg,None,2015,11,23,9.0,French_bulldog,0.965403
668625577880875008,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Maks. Maks just noticed something wasn't right. 10/10 https://t.co/0zBycaxyvs,10.0,10.0,Maks,393,138,7769845,141082,https://pbs.twimg.com/media/CUdvambWoAA007z.jpg,None,2015,11,23,10.0,groenendael,0.0544548
668623201287675904,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Jomathan. He is not thrilled about the length of the grass. 10/10 https://t.co/TIhVKEIPqj,10.0,10.0,Jomathan,1442,788,7769845,141082,https://pbs.twimg.com/media/CUdtP1xUYAIeBnE.jpg,None,2015,11,23,10.0,Chihuahua,0.708163
668567822092664832,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Marvin. He can tie a bow tie better than me. 11/10 https://t.co/81kzPgqjQ3,11.0,10.0,Marvin,246,57,7769845,141082,https://pbs.twimg.com/media/CUc64knWoAkZt70.jpg,None,2015,11,22,11.0,Shih-Tzu,0.985649
668542336805281792,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",There's a lot going on here but in my honest opinion every dog pictured is pretty fabulous. 10/10 for all. Good dogs https://t.co/VvYVbsi6c3,10.0,10.0,None,466,220,7769845,141082,https://pbs.twimg.com/media/CUcjtL8WUAAAJoz.jpg,None,2015,11,22,10.0,American_Staffordshire_terrier,0.267695
668537837512433665,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Spark. He's nervous. Other dog hasn't moved in a while. Won't come when called. Doesn't fetch well 8/10&amp;1/10 https://t.co/stEodX9Aba,8.0,10.0,Spark,255,77,7769845,141082,https://pbs.twimg.com/media/CUcfnWlWsAAzlwE.jpg,None,2015,11,22,8.0,Lakeland_terrier,0.372988
668528771708952576,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Gòrdón. He enjoys his razberrita by pool. Not a care in the world. 12/10 this dog has a better life than me https://t.co/zpdBQCcYgW,12.0,10.0,Gòrdón,465,232,7769845,141082,https://pbs.twimg.com/media/CUcXXpxWUAAUJ__.jpg,None,2015,11,22,12.0,Labrador_retriever,0.195835
668507509523615744,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is a Birmingham Quagmire named Chuk. Loves to relax and watch the game while sippin on that iced mocha. 10/10 https://t.co/HvNg9JWxFt,10.0,10.0,a,329,110,7769845,141082,https://pbs.twimg.com/media/CUcECBYWcAAzFRg.jpg,None,2015,11,22,10.0,basenji,0.0553794
668496999348633600,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Jo. Jo is a Swedish Queso. Tongue bigger than face. Tiny lil legs. Still no seatbelt. Simply careless. 8/10 https://t.co/Edy7B5vOp2,8.0,10.0,Jo,417,135,7769845,141082,https://pbs.twimg.com/media/CUb6ebKWcAAJkd0.jpg,None,2015,11,22,8.0,Staffordshire_bullterrier,0.412879
668484198282485761,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Good teamwork between these dogs. One is on lookout while other eats. Long necks. Nice big house. 9/10s good pups https://t.co/uXgmECGYEB,9.0,10.0,None,433,240,7769845,141082,https://pbs.twimg.com/media/CUbu1GAWsAEH3E-.jpg,None,2015,11,22,9.0,standard_poodle,0.587372
668480044826800133,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to DayZ. She is definitely stuck on that stair. Just looking for someone to help her. 11/10 I would help https://t.co/be3zMW0Qj5,11.0,10.0,DayZ,464,152,7769845,141082,https://pbs.twimg.com/media/CUbrDWOWcAEyMdM.jpg,None,2015,11,22,11.0,Labrador_retriever,0.0999648
668297328638447616,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2 rare dogs. They waddle (v inefficient). Sometimes slide on bellies. Right one wants to be aircraft Marshall. 9/10s https://t.co/P8bivfp5sU,9.0,10.0,None,626,302,7769845,141082,https://pbs.twimg.com/media/CUZE4IWW4AAZmDf.jpg,None,2015,11,22,9.0,Eskimo_dog,0.0327838
668286279830867968,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Rusty. Rusty's dreaming of a world where Twitter never got rid of favorites. Looks like a happy world. 11/10 https://t.co/C8U6cxI1Jc,11.0,10.0,Rusty,508,140,7769845,141082,https://pbs.twimg.com/media/CUY60usWoAAdBxx.jpg,None,2015,11,22,11.0,golden_retriever,0.215944
668274247790391296,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Sophie. Her son just got in the car to leave for college. Very touching. Perfect dramatic sunlight. 10/10 yaass https://t.co/3j9kZRcpVB,10.0,10.0,Sophie,832,235,7769845,141082,https://pbs.twimg.com/media/CUYv4d2WUAAziXs.jpg,None,2015,11,22,10.0,soft-coated_wheaten_terrier,0.406374
668268907921326080,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here we have an Azerbaijani Buttermilk named Guss. He sees a demon baby Hitler behind his owner. 10/10 stays alert https://t.co/aeZykWwiJN,10.0,10.0,None,559,243,7769845,141082,https://pbs.twimg.com/media/CUYrBNQUkAA-zx4.jpg,None,2015,11,22,10.0,Pembroke,0.48483
668256321989451776,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Jareld. Jareld rules these waters. Ladies and Gentleman... 13/10. This dog is utterly fucking spectacular. https://t.co/L6qAEV5PAd,13.0,10.0,Jareld,1316,629,7769845,141082,https://pbs.twimg.com/media/CUYflCXWEAAzQVu.jpg,None,2015,11,22,13.0,Pembroke,0.0944294
668248472370458624,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Bisquick. He is a Brown Douglass Fir terrier. Very inbred. Looks terrified. 8/10 still cute tho https://t.co/1XYRh8N00K,8.0,10.0,Bisquick,1002,499,7769845,141082,https://pbs.twimg.com/media/CUYYcMfXAAAixe7.jpg,None,2015,11,22,8.0,Chihuahua,0.7345470000000001
668237644992782336,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Torque. He served his nickel. Better not owe Torque money. Torque will find u. 10/10 cause I'm scared of him https://t.co/TnSRDqYO5i,10.0,10.0,Torque,6267,2902,7769845,141082,https://pbs.twimg.com/media/CUYOl0kW4AAVe_p.jpg,None,2015,11,22,10.0,chow,0.8093199999999999
668221241640230912,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",These two dogs are Bo &amp; Smittens. Smittens is trying out a new deodorant and wanted Bo to smell it. 10/10 true pals https://t.co/4pw1QQ6udh,10.0,10.0,None,513,200,7769845,141082,https://pbs.twimg.com/media/CUX_rAyWsAYZOQ5.jpg,None,2015,11,22,10.0,chow,0.395101
668204964695683073,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ron. Ron's currently experiencing a brain freeze. Damn it Ron. 8/10 https://t.co/4ilfcR5SlK,8.0,10.0,Ron,557,198,7769845,141082,https://pbs.twimg.com/media/CUXw3qHWoAAk8HJ.jpg,None,2015,11,21,8.0,Labrador_retriever,0.65518
668190681446379520,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Skittles. I would kidnap Skittles. Pink dog in back hasn't moved in days. 12/10 https://t.co/2wm0POA9N2,12.0,10.0,Skittles,660,199,7769845,141082,https://pbs.twimg.com/media/CUXj4SgXAAETlu6.jpg,None,2015,11,21,12.0,Blenheim_spaniel,0.958402
668171859951755264,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is a Trans Siberian Kellogg named Alfonso. Huge ass eyeballs. Actually Dobby from Harry Potter. 7/10 https://t.co/XpseHBlAAb,7.0,10.0,a,498,199,7769845,141082,https://pbs.twimg.com/media/CUXSwy8W4AA6uet.jpg,None,2015,11,21,7.0,Chihuahua,0.664834
668113020489474048,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Alfie. He's that one hypocritical gym teacher who made you run laps. Great posture. Cool bench. 6/10 https://t.co/GCJzm3YsfX,6.0,10.0,Alfie,670,247,7769846,141082,https://pbs.twimg.com/media/CUWdPsqWcAERQVv.jpg,None,2015,11,21,6.0,Pembroke,0.548896
667924896115245057,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Jiminy. He has always wanted to be a cheerleader. Can jump high enough to get on other dog. Go Jiminy. 9/10 https://t.co/fW6kIPFGD2,9.0,10.0,Jiminy,303,113,7769846,141082,https://pbs.twimg.com/media/CUTyJpHWcAATl0O.jpg,None,2015,11,21,9.0,Labrador_retriever,0.209051
667915453470232577,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Otis. He is a Peruvian Quartzite. Pic sponsored by Planters. Ears on point. Killer sunglasses. 10/10 ily Otis https://t.co/tIaaBIMlJN,10.0,10.0,Otis,210,57,7769846,141082,https://pbs.twimg.com/media/CUTpj-GWcAATc6A.jpg,None,2015,11,21,10.0,boxer,0.196655
667902449697558528,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Cleopatricia. She is a northern Paperback Maple. Set up hammock somehow. 9/10 would chill in hammock with https://t.co/sJeHdGUt0W,9.0,10.0,Cleopatricia,856,381,7769846,141082,https://pbs.twimg.com/media/CUTdvAJXIAAMS4q.jpg,None,2015,11,21,9.0,Norwegian_elkhound,0.298881
667886921285246976,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Erik. He's fucken massive. But also kind. Let's people hug him for free. Looks soft. 11/10 I would hug Erik https://t.co/MT7Q4aDQS1,11.0,10.0,Erik,1897,1111,7769846,141082,https://pbs.twimg.com/media/CUTPnPCW4AI7R0y.jpg,None,2015,11,21,11.0,Pomeranian,0.8004319999999999
